Date,SKU,Qty,Amount,Stock,Category,Size
2021-06-24,SET171-KR-NP-M,3,3508.0,2,,
2021-06-24,SET171-KR-NP-S,3,3508.0,5,,
2021-06-24,SET171-KR-NP-XL,2,2339.0,4,,
2021-06-24,SET171-KR-NP-XXL,1,1169.0,1,,
2021-06-24,SET171-KR-NP-XXXL,1,1169.0,9,,
2021-06-24,SET182-KR-DH-L,4,2899.0,18,,
2021-06-24,SET182-KR-DH-M,4,2899.0,4,,
2021-06-24,SET182-KR-DH-XL,4,2899.0,44,,
2021-06-24,SET186-KR-DH-L,4,3262.0,13,,
2021-06-24,SET186-KR-DH-M,4,3262.0,94,,
2021-06-24,SET186-KR-DH-XL,4,3262.0,38,,
2021-06-24,SET188-KR-NP-L,4,3141.0,30,,
2021-06-24,SET188-KR-NP-M,4,3141.0,85,,
2021-06-24,SET188-KR-NP-XL,4,3141.0,10,,
2021-06-24,SET210-KR-PP-L,4,2899.0,2,,
2021-06-24,SET210-KR-PP-M,4,2899.0,5,,
2021-06-24,SET210-KR-PP-XL,4,2899.0,3,,
2021-06-24,SET226-KR-PP-L,4,2899.0,33,,
2021-06-24,SET226-KR-PP-M,4,2899.0,13,,
2021-06-24,SET226-KR-PP-XL,4,2899.0,4,,
2021-06-24,SET244-KR-NP-L,4,3383.0,30,,
2021-06-24,SET244-KR-NP-M,4,3383.0,26,,
2021-06-24,SET244-KR-NP-XL,4,3383.0,34,,
2021-06-24,SET249-KR-NP-L,4,3141.0,2,,
2021-06-24,SET249-KR-NP-M,4,3141.0,9,,
2021-06-24,SET249-KR-NP-XL,4,3141.0,4,,
2021-06-24,SET251-KR-PP-L,4,2899.0,44,,
2021-06-24,SET251-KR-PP-M,4,2899.0,15,,
2021-06-24,SET251-KR-PP-XL,4,2899.0,32,,
2021-06-28,MEN5014-KR-L,2,1298.0,26,,
2021-06-28,MEN5014-KR-M,5,3245.0,34,,
2021-06-28,MEN5014-KR-S,5,3245.0,28,,
2021-06-28,MEN5014-KR-XL,2,1298.0,14,,
2021-06-28,MEN5021-KR-L,5,3245.0,7,,
2021-06-28,MEN5021-KR-M,15,9735.0,7,,
2021-06-28,MEN5021-KR-S,6,3894.0,8,,
2021-06-28,MEN5021-KR-XL,7,4543.0,6,,
2021-06-28,MEN5021-KR-XXL,2,1298.0,7,,
2021-06-28,MEN5032-KR-L,2,1298.0,4,,
2021-06-28,MEN5032-KR-M,2,1298.0,3,,
2021-06-28,MEN5032-KR-S,2,1298.0,8,,
2021-06-28,MEN5032-KR-XL,2,1298.0,2,,
2021-06-28,MEN5032-KR-XXL,2,1298.0,15,,
2021-06-29,J0034-SET-L,2,2015.0,2,,
2021-06-29,J0034-SET-XL,2,2015.0,3,,
2021-06-29,J0034-SET-XXL,1,1008.0,4,,
2021-06-29,J0048-TP-L,2,857.0,2,,
2021-06-29,J0048-TP-M,2,857.0,3,,
2021-06-29,J0048-TP-XL,1,429.0,1,,
2021-06-29,J0057-DR-L,6,3762.0,2,,
2021-06-29,J0057-DR-M,6,3762.0,2,,
2021-06-29,J0057-DR-XL,6,3762.0,2,,
2021-06-29,J0057-DR-XXL,7,4389.0,2,,
2021-06-29,J0081-DR-M,1,793.0,8,,
2021-06-29,J0081-DR-XL,2,1587.0,4,,
2021-06-29,J0081-DR-XXL,1,793.0,3,,
2021-06-29,J0104-KR-L,1,584.0,1,,
2021-06-29,J0138-KR-L,3,1830.0,2,,
2021-06-29,J0138-KR-M,2,1220.0,3,,
2021-06-29,J0138-KR-XL,3,1830.0,0,,
2021-06-29,J0138-KR-XXL,2,1220.0,2,,
2021-06-29,J0138-KR-XXXL,2,1220.0,0,,
2021-06-29,J0148-SET-L,2,1649.0,1,,
2021-06-29,J0148-SET-XL,2,1649.0,9,,
2021-06-29,J0148-SET-XXL,1,824.0,7,,
2021-06-29,J0148-SET-XXXL,2,1649.0,21,,
2021-06-29,J0161-DR-XXL,1,671.0,4,,
2021-06-29,J0161-DR-XXXL,1,671.0,2,,
2021-06-29,J0171-DR-L,2,1160.0,1,,
2021-06-29,J0171-DR-M,1,580.0,0,,
2021-06-29,J0171-DR-XL,2,1160.0,1,,
2021-06-29,J0171-DR-XXL,1,580.0,2,,
2021-06-29,J0171-DR-XXXL,2,1160.0,0,,
2021-06-29,J0177-KR-L,3,1590.0,1,,
2021-06-29,J0177-KR-M,2,1038.0,0,,
2021-06-29,J0177-KR-XL,3,1557.0,0,,
2021-06-29,J0177-KR-XXL,1,519.0,2,,
2021-06-29,J0177-KR-XXXL,3,1590.0,2,,
2021-06-29,J0185-DR-L,2,2076.0,2,,
2021-06-29,J0185-DR-M,1,1038.0,2,,
2021-06-29,J0185-DR-XL,1,1038.0,0,,
2021-06-29,J0186-SET-L,2,2442.0,0,,
2021-06-29,J0186-SET-M,2,2442.0,0,,
2021-06-29,J0186-SET-XL,2,2442.0,2,,
2021-06-29,J0186-SET-XXL,1,1221.0,6,,
2021-06-29,J0186-SET-XXXL,1,1221.0,2,,
2021-06-29,J0194-DR-L,3,2747.0,1,,
2021-06-29,J0194-DR-XL,2,1831.0,5,,
2021-06-29,J0194-DR-XXL,2,1831.0,3,,
2021-06-29,J0194-DR-XXXL,2,1831.0,2,,
2021-06-29,J0244-SKD-L,1,1234.0,4,,
2021-06-29,J0244-SKD-XXL,1,1234.0,22,,
2021-06-29,J0335-DR-L,2,1527.0,11,,
2021-06-29,J0335-DR-M,2,1527.0,13,,
2021-06-29,J0335-DR-XL,2,1527.0,13,,
2021-06-29,J0335-DR-XXL,1,763.0,3,,
2021-06-29,J0335-DR-XXXL,1,763.0,6,,
2021-06-29,J0341-DR-L,2,1404.0,193,,
2021-06-29,J0341-DR-M,2,1404.0,198,,
2021-06-29,J0341-DR-XL,3,2107.0,31,,
2021-06-29,J0341-DR-XXL,1,702.0,166,,
2021-06-29,JNE3225-KR-M,1,487.0,1,,
2021-06-29,JNE3365-KR-1052-M,1,422.0,6,,
2021-06-29,JNE3523-KR-L,1,519.0,0,,
2021-06-29,JNE3523-KR-M,1,519.0,0,,
2021-06-29,JNE3523-KR-XL,1,519.0,0,,
2021-06-29,JNE3523-KR-XXL,1,519.0,0,,
2021-06-29,JNE3523-KR-XXXL,1,519.0,0,,
2021-06-29,JNE3549-KR-L,1,454.0,25,,
2021-06-29,JNE3549-KR-XXL,1,454.0,8,,
2021-06-29,JNE3554-KR-XL,1,487.0,3,,
2021-06-29,JNE3554-KR-XXL,1,487.0,40,,
2021-06-29,JNE3555-KR-L,1,487.0,20,,
2021-06-29,JNE3555-KR-XXL,1,487.0,21,,
2021-06-29,JNE3605-KR-L,3,1280.0,3,,
2021-06-29,JNE3605-KR-M,2,854.0,3,,
2021-06-29,JNE3605-KR-XL,3,1280.0,7,,
2021-06-29,JNE3605-KR-XXL,2,854.0,2,,
2021-06-29,JNE3605-KR-XXXL,2,854.0,15,,
2021-06-29,JNE3625-DR-L,2,1220.0,5,,
2021-06-29,JNE3625-DR-M,2,1220.0,9,,
2021-06-29,JNE3625-DR-XL,2,1220.0,8,,
2021-06-29,JNE3625-DR-XXL,1,610.0,21,,
2021-06-29,JNE3639-TP-S,2,854.0,10,,
2021-06-29,JNE3639-TP-XXL,4,1707.0,15,,
2021-06-29,JNE3640-TP-L,8,3414.0,61,,
2021-06-29,JNE3640-TP-M,4,1707.0,56,,
2021-06-29,JNE3640-TP-XL,8,3414.0,6,,
2021-06-29,JNE3640-TP-XXL,4,1707.0,3,,
2021-06-29,JNE3662-TP-L,2,976.0,1,,
2021-06-29,JNE3662-TP-M,2,976.0,2,,
2021-06-29,JNE3662-TP-XL,1,488.0,2,,
2021-06-29,JNE3672-TU-XL,4,1831.0,0,,
2021-06-29,JNE3672-TU-XXL,2,916.0,3,,
2021-06-29,JNE3672-TU-XXXL,2,916.0,3,,
2021-06-29,JNE3673-TU-L,3,1464.0,1,,
2021-06-29,JNE3673-TU-M,2,976.0,6,,
2021-06-29,JNE3673-TU-XL,2,976.0,3,,
2021-06-29,JNE3673-TU-XXL,1,488.0,2,,
2021-06-29,JNE3674-TU-L,5,2289.0,29,,
2021-06-29,JNE3674-TU-M,3,1373.0,130,,
2021-06-29,JNE3674-TU-XL,4,1831.0,63,,
2021-06-29,JNE3674-TU-XXL,3,1373.0,38,,
2021-06-29,JNE3674-TU-XXXL,3,1373.0,32,,
2021-06-29,JNE3680-TU-L,3,1280.0,157,,
2021-06-29,JNE3680-TU-M,2,854.0,106,,
2021-06-29,JNE3680-TU-XL,2,854.0,145,,
2021-06-29,JNE3680-TU-XXL,1,427.0,78,,
2021-06-29,JNE3683-TU-L,4,1707.0,0,,
2021-06-29,JNE3683-TU-M,3,1280.0,2,,
2021-06-29,JNE3683-TU-XL,3,1280.0,1,,
2021-06-29,JNE3683-TU-XXL,2,854.0,2,,
2021-06-29,JNE3683-TU-XXXL,2,854.0,3,,
2021-06-29,JNE3686-TU-L,4,1831.0,3,,
2021-06-29,JNE3686-TU-M,3,1373.0,2,,
2021-06-29,JNE3686-TU-XL,3,1373.0,2,,
2021-06-29,JNE3686-TU-XXL,2,916.0,5,,
2021-06-29,JNE3686-TU-XXXL,2,916.0,2,,
2021-06-29,JNE3697-KR-M,1,454.0,81,,
2021-06-29,JNE3697-KR-XL,1,454.0,69,,
2021-06-29,SET073-KR-SHA-M,1,844.0,250,,
2021-06-29,SET098-KR-PP-M,1,779.0,163,,
2021-06-29,SET182-KR-DH-M,1,779.0,4,,
2021-06-29,SET182-KR-DH-XL,1,779.0,44,,
2021-06-29,SET195-KR-NP-L,1,877.0,8,,
2021-06-29,SET272-KR-PP-L,1,793.0,3,,
2021-06-29,SET272-KR-PP-XL,2,1587.0,4,,
2021-06-29,SET272-KR-PP-XXL,2,1587.0,5,,
2021-07-01,J0004-SKD-L,1,1234.0,57,,
2021-07-01,J0004-SKD-M,1,1234.0,61,,
2021-07-01,J0004-SKD-S,1,1234.0,58,,
2021-07-01,J0004-SKD-XL,1,1234.0,18,,
2021-07-01,J0004-SKD-XXL,1,1234.0,11,,
2021-07-01,J0011-LCD-L,1,1234.0,71,,
2021-07-01,J0011-LCD-M,1,1234.0,13,,
2021-07-01,J0011-LCD-S,1,1234.0,9,,
2021-07-01,J0011-LCD-XL,1,1234.0,3,,
2021-07-01,J0011-LCD-XXL,1,1234.0,41,,
2021-07-01,J0084-TP-XXL,1,812.0,0,,
2021-07-01,J0098-TP-XXL,3,1557.0,5,,
2021-07-01,J0115-TP-XXL,1,519.0,2,,
2021-07-01,J0129-SET-L,1,1104.0,1,,
2021-07-01,J0129-SET-M,1,1104.0,0,,
2021-07-01,J0129-SET-S,1,1104.0,0,,
2021-07-01,J0129-SET-XL,1,1104.0,1,,
2021-07-01,J0129-SET-XXL,1,1104.0,0,,
2021-07-01,J0130-SET-L.,1,974.0,0,,
2021-07-01,J0130-SET-M,1,974.0,2,,
2021-07-01,J0130-SET-S,1,974.0,4,,
2021-07-01,J0130-SET-XL,1,974.0,2,,
2021-07-01,J0130-SET-XXL,1,974.0,3,,
2021-07-01,J0135-SET-L,1,844.0,4,,
2021-07-01,J0135-SET-M,1,844.0,4,,
2021-07-01,J0135-SET-S,1,844.0,2,,
2021-07-01,J0135-SET-XL,1,844.0,4,,
2021-07-01,J0135-SET-XXL,1,844.0,4,,
2021-07-01,J0196-TP-XXL,1,519.0,2,,
2021-07-01,J0201-TP-XXL,2,1168.0,3,,
2021-07-01,J0202-TP-XXL,1,649.0,7,,
2021-07-01,J0210-DR-L,1,877.0,3,,
2021-07-01,J0210-DR-M,1,877.0,2,,
2021-07-01,J0210-DR-S,1,877.0,3,,
2021-07-01,J0210-DR-XL1J0210-DR-XL,1,877.0,0,,
2021-07-01,J0210-DR-XXL,1,877.0,7,,
2021-07-01,J0211-DR-L,1,779.0,11,,
2021-07-01,J0211-DR-M,1,779.0,14,,
2021-07-01,J0211-DR-S,1,779.0,6,,
2021-07-01,J0211-DR-XL,1,779.0,17,,
2021-07-01,J0211-DR-XXL,1,779.0,24,,
2021-07-01,J0212-DR-L,1,747.0,9,,
2021-07-01,J0212-DR-M,1,747.0,22,,
2021-07-01,J0212-DR-S,1,747.0,33,,
2021-07-01,J0212-DR-XL,1,747.0,5,,
2021-07-01,J0212-DR-XXL,1,747.0,6,,
2021-07-01,J0214-TP-XXL,1,649.0,3,,
2021-07-01,J0236-SKD-L,1,1299.0,5,,
2021-07-01,J0236-SKD-M,1,1299.0,3,,
2021-07-01,J0236-SKD-S,1,1299.0,7,,
2021-07-01,J0236-SKD-XL,1,1299.0,3,,
2021-07-01,J0236-SKD-XXL,1,1299.0,6,,
2021-07-01,J0353-KR-L,1,617.0,85,,
2021-07-01,J0353-KR-M,1,617.0,91,,
2021-07-01,J0353-KR-S,1,617.0,129,,
2021-07-01,J0353-KR-XL,1,617.0,35,,
2021-07-01,J0353-KR-XXL,1,617.0,9,,
2021-07-01,JNE2170-KR-436-L,1,552.0,54,,
2021-07-01,JNE2170-KR-436-M,1,552.0,83,,
2021-07-01,JNE2170-KR-436-S,1,552.0,49,,
2021-07-01,JNE2170-KR-436-XL,1,552.0,56,,
2021-07-01,JNE2170-KR-436-XXL,1,552.0,29,,
2021-07-01,JNE3669-TU-XXL,1,487.0,3,,
2021-07-01,JNE3672-TU-XXL,1,487.0,3,,
2021-07-01,JNE3678-TU-XXL,1,422.0,3,,
2021-07-01,JNE3686-TU-XXL,1,487.0,5,,
2021-07-01,NW009-ST-CP-M,1,812.0,7,,
2021-07-01,SET043-KR-NP-L,1,974.0,58,,
2021-07-01,SET043-KR-NP-M,1,974.0,94,,
2021-07-01,SET043-KR-NP-S,1,974.0,232,,
2021-07-01,SET043-KR-NP-XL,1,974.0,115,,
2021-07-01,SET043-KR-NP-XXL,1,974.0,60,,
2021-07-01,SET145-KR-NP-L,1,877.0,4,,
2021-07-01,SET145-KR-NP-M,1,877.0,3,,
2021-07-01,SET145-KR-NP-S,1,877.0,5,,
2021-07-01,SET145-KR-NP-XL,1,877.0,5,,
2021-07-01,SET145-KR-NP-XXL,1,877.0,3,,
2021-07-01,SET182-KR-DH-L,1,779.0,18,,
2021-07-01,SET182-KR-DH-M,1,779.0,4,,
2021-07-01,SET182-KR-DH-S,1,779.0,6,,
2021-07-01,SET182-KR-DH-XL,1,779.0,44,,
2021-07-01,SET182-KR-DH-XXL,1,779.0,2,,
2021-07-01,SET229-KR-PP-L,1,942.0,21,,
2021-07-01,SET229-KR-PP-M,1,942.0,25,,
2021-07-01,SET229-KR-PP-S,1,942.0,36,,
2021-07-01,SET229-KR-PP-XL,1,942.0,18,,
2021-07-01,SET229-KR-PP-XXL,1,942.0,28,,
2021-07-01,SET243-KR-PP-L,1,649.0,4,,
2021-07-01,SET243-KR-PP-M,1,649.0,10,,
2021-07-01,SET243-KR-PP-S,1,649.0,8,,
2021-07-01,SET243-KR-PP-XL,1,649.0,10,,
2021-07-01,SET243-KR-PP-XXL,1,649.0,3,,
2021-07-08,SET195-KR-NP-L,1,931.0,8,,
2021-07-08,SET195-KR-NP-XL,1,931.0,4,,
2021-07-08,SET195-KR-NP-XXXL,1,931.0,16,,
2021-07-08,SET199-KR-NP-L,1,744.0,11,,
2021-07-08,SET199-KR-NP-XL,1,744.0,5,,
2021-07-08,SET199-KR-NP-XXL,1,744.0,7,,
2021-07-08,SET200-KR-NP-L,1,894.0,1,,
2021-07-08,SET200-KR-NP-XXL,1,894.0,5,,
2021-07-08,SET200-KR-NP-XXXL,1,894.0,1,,
2021-07-08,SET201-KR-NP-L,1,894.0,2,,
2021-07-08,SET201-KR-NP-XXXL,1,894.0,2,,
2021-07-08,SET236-KR-PP-L,1,765.0,8,,
2021-07-08,SET236-KR-PP-M,1,765.0,6,,
2021-07-08,SET236-KR-PP-XL,1,765.0,8,,
2021-07-08,SET236-KR-PP-XXL,1,765.0,0,,
2021-07-08,SET260-KR-PP-L,1,582.0,0,,
2021-07-08,SET260-KR-PP-XL,1,582.0,1,,
2021-07-08,SET260-KR-PP-XXL,1,582.0,3,,
2021-07-08,SET269-KR-NP-L,1,969.0,89,,
2021-07-08,SET269-KR-NP-XL,1,969.0,90,,
2021-07-08,SET269-KR-NP-XXL,1,969.0,13,,
2021-07-08,SET275-KR-NP-L,1,1056.0,2,,
2021-07-08,SET275-KR-NP-XL,1,1056.0,3,,
2021-07-08,SET275-KR-NP-XXL,1,1056.0,8,,
2021-07-09,BTM002-L,1,312.0,61,,
2021-07-09,BTM002-M,1,312.0,40,,
2021-07-09,BTM002-S,1,312.0,85,,
2021-07-09,BTM002-XL,1,312.0,22,,
2021-07-09,BTM002-XS,1,312.0,158,,
2021-07-09,BTM002-XXL,1,312.0,158,,
2021-07-09,BTM002-XXXL,1,312.0,194,,
2021-07-09,BTM005-L,1,312.0,398,,
2021-07-09,BTM005-M,1,312.0,250,,
2021-07-09,BTM005-S,1,312.0,347,,
2021-07-09,BTM005-XL,1,312.0,75,,
2021-07-09,BTM005-XS,1,312.0,88,,
2021-07-09,BTM005-XXL,1,312.0,21,,
2021-07-09,BTM005-XXXL,1,312.0,59,,
2021-07-09,BTM021-L,1,312.0,136,,
2021-07-09,BTM021-M,1,312.0,63,,
2021-07-09,BTM021-S,1,312.0,134,,
2021-07-09,BTM021-XL,1,312.0,176,,
2021-07-09,BTM021-XS,1,312.0,41,,
2021-07-09,BTM021-XXL,1,312.0,92,,
2021-07-09,BTM021-XXXL,1,312.0,102,,
2021-07-09,BTM027-NP-L,1,312.0,14,,
2021-07-09,BTM027-NP-M,1,312.0,14,,
2021-07-09,BTM027-NP-S,1,312.0,37,,
2021-07-09,BTM027-NP-XL,1,312.0,8,,
2021-07-09,BTM027-NP-XS,1,312.0,25,,
2021-07-09,BTM027-NP-XXL,1,312.0,25,,
2021-07-09,BTM027-NP-XXXL,1,312.0,16,,
2021-07-09,BTM030-NP-L,1,312.0,0,,
2021-07-09,BTM030-NP-M,1,312.0,1,,
2021-07-09,BTM030-NP-S,1,312.0,8,,
2021-07-09,BTM030-NP-XL,1,312.0,1,,
2021-07-09,BTM030-NP-XS,1,312.0,7,,
2021-07-09,BTM030-NP-XXL,1,312.0,1,,
2021-07-09,BTM030-NP-XXXL,1,312.0,5,,
2021-07-09,BTM031-NP-L,1,312.0,43,,
2021-07-09,BTM031-NP-M,1,312.0,6,,
2021-07-09,BTM031-NP-S,1,312.0,56,,
2021-07-09,BTM031-NP-XL,1,312.0,13,,
2021-07-09,BTM031-NP-XS,1,312.0,20,,
2021-07-09,BTM031-NP-XXL,1,312.0,56,,
2021-07-09,BTM031-NP-XXXL,1,312.0,50,,
2021-07-09,BTM035-NP-L,1,312.0,0,,
2021-07-09,BTM035-NP-M,1,312.0,0,,
2021-07-09,BTM035-NP-S,1,312.0,4,,
2021-07-09,BTM035-NP-XL,1,312.0,1,,
2021-07-09,BTM035-NP-XS,1,312.0,12,,
2021-07-09,BTM035-NP-XXL,1,312.0,3,,
2021-07-09,BTM035-NP-XXXL,1,312.0,4,,
2021-07-09,BTM040-PP-L,1,406.0,2,,
2021-07-09,BTM040-PP-M,1,406.0,4,,
2021-07-09,BTM040-PP-S,1,406.0,36,,
2021-07-09,BTM040-PP-XL,1,406.0,3,,
2021-07-09,BTM040-PP-XS,1,406.0,35,,
2021-07-09,BTM040-PP-XXL,1,406.0,4,,
2021-07-09,BTM040-PP-XXXL,1,406.0,2,,
2021-07-09,BTM041-PP-L,1,406.0,6,,
2021-07-09,BTM041-PP-M,1,406.0,5,,
2021-07-09,BTM041-PP-S,1,406.0,51,,
2021-07-09,BTM041-PP-XL,1,406.0,7,,
2021-07-09,BTM041-PP-XS,1,406.0,50,,
2021-07-09,BTM041-PP-XXL,1,406.0,7,,
2021-07-09,BTM041-PP-XXXL,1,406.0,7,,
2021-07-09,BTM042-PP-L,1,406.0,3,,
2021-07-09,BTM042-PP-M,1,406.0,3,,
2021-07-09,BTM042-PP-S,1,406.0,29,,
2021-07-09,BTM042-PP-XL,1,406.0,3,,
2021-07-09,BTM042-PP-XS,1,406.0,55,,
2021-07-09,BTM042-PP-XXL,1,406.0,6,,
2021-07-09,BTM042-PP-XXXL,1,406.0,3,,
2021-07-09,BTM045-PP-L,1,406.0,4,,
2021-07-09,BTM045-PP-M,1,406.0,3,,
2021-07-09,BTM045-PP-S,1,406.0,34,,
2021-07-09,BTM045-PP-XL,1,406.0,4,,
2021-07-09,BTM045-PP-XS,1,406.0,26,,
2021-07-09,BTM045-PP-XXL,1,406.0,24,,
2021-07-09,BTM045-PP-XXXL,1,406.0,6,,
2021-07-09,BTM047-PP-L,1,406.0,3,,
2021-07-09,BTM047-PP-M,1,406.0,10,,
2021-07-09,BTM047-PP-S,1,406.0,15,,
2021-07-09,BTM047-PP-XL,1,406.0,6,,
2021-07-09,BTM047-PP-XS,1,406.0,32,,
2021-07-09,BTM047-PP-XXL,1,406.0,11,,
2021-07-09,BTM047-PP-XXXL,1,406.0,4,,
2021-07-09,J0009-SKD-L,1,969.0,30,,
2021-07-09,J0009-SKD-S,1,969.0,44,,
2021-07-09,J0009-SKD-XL,1,969.0,34,,
2021-07-09,J0009-SKD-XS,1,969.0,64,,
2021-07-09,J0009-SKD-XXL,1,969.0,13,,
2021-07-09,J0009-SKD-XXXL,1,969.0,26,,
2021-07-09,J0016-DR-L,1,620.0,2,,
2021-07-09,J0016-DR-M,1,620.0,2,,
2021-07-09,J0016-DR-S,1,620.0,2,,
2021-07-09,J0016-DR-XL,1,620.0,1,,
2021-07-09,J0016-DR-XS,1,620.0,2,,
2021-07-09,J0016-DR-XXL,1,620.0,2,,
2021-07-09,J0016-DR-XXXL,1,620.0,1,,
2021-07-09,J0022-KR-L,1,455.0,2,,
2021-07-09,J0022-KR-M,1,455.0,0,,
2021-07-09,J0022-KR-S,1,455.0,1,,
2021-07-09,J0022-KR-XL,1,455.0,0,,
2021-07-09,J0022-KR-XS,1,455.0,2,,
2021-07-09,J0022-KR-XXL,1,455.0,0,,
2021-07-09,J0022-KR-XXXL,1,455.0,2,,
2021-07-09,J0080-TP-L,1,625.0,0,,
2021-07-09,J0080-TP-M,1,625.0,0,,
2021-07-09,J0080-TP-S,1,625.0,2,,
2021-07-09,J0080-TP-XL,1,625.0,0,,
2021-07-09,J0080-TP-XS,1,625.0,2,,
2021-07-09,J0080-TP-XXL,1,625.0,0,,
2021-07-09,J0080-TP-XXXL,1,625.0,0,,
2021-07-09,J0081-DR-L,1,813.0,10,,
2021-07-09,J0081-DR-M,1,813.0,8,,
2021-07-09,J0081-DR-S,1,813.0,14,,
2021-07-09,J0081-DR-XL,1,813.0,4,,
2021-07-09,J0081-DR-XS,1,813.0,24,,
2021-07-09,J0081-DR-XXL,1,813.0,3,,
2021-07-09,J0081-DR-XXXL,1,813.0,4,,
2021-07-09,J0083-KR-L,1,781.0,18,,
2021-07-09,J0083-KR-M,1,781.0,50,,
2021-07-09,J0083-KR-S,1,781.0,59,,
2021-07-09,J0083-KR-XL,1,781.0,30,,
2021-07-09,J0083-KR-XS,1,781.0,88,,
2021-07-09,J0083-KR-XXL,1,781.0,41,,
2021-07-09,J0083-KR-XXXL,1,781.0,61,,
2021-07-09,J0084-TP-L,1,781.0,1,,
2021-07-09,J0084-TP-M,1,781.0,0,,
2021-07-09,J0084-TP-S,1,781.0,0,,
2021-07-09,J0084-TP-XL,1,781.0,0,,
2021-07-09,J0084-TP-XS,1,781.0,2,,
2021-07-09,J0084-TP-XXL,1,781.0,0,,
2021-07-09,J0084-TP-XXXL,1,781.0,0,,
2021-07-09,J0093-DR-L,1,697.0,0,,
2021-07-09,J0093-DR-M,1,697.0,0,,
2021-07-09,J0093-DR-S,1,697.0,0,,
2021-07-09,J0093-DR-XL,1,697.0,1,,
2021-07-09,J0093-DR-XS,1,697.0,2,,
2021-07-09,J0093-DR-XXL,1,697.0,0,,
2021-07-09,J0093-DR-XXXL,1,697.0,1,,
2021-07-09,J0098-TP-L,1,500.0,1,,
2021-07-09,J0098-TP-M,1,500.0,4,,
2021-07-09,J0098-TP-S,1,500.0,1,,
2021-07-09,J0098-TP-XL,1,500.0,1,,
2021-07-09,J0098-TP-XS,1,500.0,7,,
2021-07-09,J0098-TP-XXL,1,500.0,5,,
2021-07-09,J0098-TP-XXXL,1,500.0,3,,
2021-07-09,J0114-TP-L,1,500.0,1,,
2021-07-09,J0114-TP-M,1,500.0,2,,
2021-07-09,J0114-TP-S,1,500.0,23,,
2021-07-09,J0114-TP-XL,1,500.0,2,,
2021-07-09,J0114-TP-XS,1,500.0,38,,
2021-07-09,J0114-TP-XXL,1,500.0,0,,
2021-07-09,J0114-TP-XXXL,1,500.0,1,,
2021-07-09,J0117-TP-L,1,406.0,31,,
2021-07-09,J0117-TP-M,1,406.0,126,,
2021-07-09,J0117-TP-S,1,406.0,49,,
2021-07-09,J0117-TP-XL,1,406.0,58,,
2021-07-09,J0117-TP-XS,1,406.0,39,,
2021-07-09,J0117-TP-XXL,1,406.0,46,,
2021-07-09,J0117-TP-XXXL,1,406.0,48,,
2021-07-09,J0118-TP-L,1,406.0,78,,
2021-07-09,J0118-TP-M,1,406.0,138,,
2021-07-09,J0118-TP-S,1,406.0,41,,
2021-07-09,J0118-TP-XL,1,406.0,73,,
2021-07-09,J0118-TP-XS,1,406.0,15,,
2021-07-09,J0118-TP-XXL,1,406.0,88,,
2021-07-09,J0118-TP-XXXL,1,406.0,61,,
2021-07-09,J0121-TP-L,1,312.0,2,,
2021-07-09,J0121-TP-M,1,312.0,3,,
2021-07-09,J0121-TP-S,1,312.0,3,,
2021-07-09,J0121-TP-XL,1,312.0,2,,
2021-07-09,J0121-TP-XS,1,312.0,4,,
2021-07-09,J0121-TP-XXL,1,312.0,2,,
2021-07-09,J0121-TP-XXXL,1,312.0,2,,
2021-07-09,J0134-SET-L,1,767.0,2,,
2021-07-09,J0134-SET-M,1,767.0,2,,
2021-07-09,J0134-SET-S,1,767.0,4,,
2021-07-09,J0134-SET-XL,1,767.0,3,,
2021-07-09,J0134-SET-XS,1,767.0,8,,
2021-07-09,J0134-SET-XXL,1,767.0,3,,
2021-07-09,J0134-SET-XXXL,1,767.0,3,,
2021-07-09,J0137-SET-L,1,813.0,3,,
2021-07-09,J0137-SET-M,1,813.0,11,,
2021-07-09,J0137-SET-S,1,813.0,24,,
2021-07-09,J0137-SET-XL,1,813.0,5,,
2021-07-09,J0137-SET-XS,1,813.0,38,,
2021-07-09,J0137-SET-XXL,1,813.0,9,,
2021-07-09,J0137-SET-XXXL,1,813.0,12,,
2021-07-09,J0138-KR-L,1,625.0,2,,
2021-07-09,J0138-KR-M,1,625.0,3,,
2021-07-09,J0138-KR-S,1,625.0,2,,
2021-07-09,J0138-KR-XL,1,625.0,0,,
2021-07-09,J0138-KR-XS,1,625.0,5,,
2021-07-09,J0138-KR-XXL,1,625.0,2,,
2021-07-09,J0138-KR-XXXL,1,625.0,0,,
2021-07-09,J0142-KR-M,1,511.0,7,,
2021-07-09,J0142-KR-S,1,511.0,11,,
2021-07-09,J0142-KR-XL,1,511.0,5,,
2021-07-09,J0142-KR-XS,1,511.0,32,,
2021-07-09,J0142-KR-XXL,1,511.0,0,,
2021-07-09,J0142-KR-XXXL,1,511.0,2,,
2021-07-09,J0147-SET-L,1,938.0,3,,
2021-07-09,J0147-SET-M,1,938.0,3,,
2021-07-09,J0147-SET-S,1,938.0,2,,
2021-07-09,J0147-SET-XL,1,938.0,13,,
2021-07-09,J0147-SET-XS,1,938.0,2,,
2021-07-09,J0147-SET-XXL,1,938.0,30,,
2021-07-09,J0147-SET-XXXL,1,938.0,15,,
2021-07-09,J0148-SET-L,1,844.0,1,,
2021-07-09,J0148-SET-M,1,844.0,5,,
2021-07-09,J0148-SET-S,1,844.0,2,,
